[Adept]
	{hero
		(IntentExt		DWARF)
	}
[end]

[Elf]
	{hero
		(type	hero)
		(subtype hero)
		(title Elf)
		(original_type Hero)
		(EnemyType monster)
		(Idle_action	basic_idle)
		(attack_action elf_arrow)
		(special_attack_action  Fire_Elf_Arrow)
		(Cast_Action Basic_Cast)
		(PrimaryStat ATTRIB_Artifice)
		(PrimaryStat_Name Artifice)
		(UpArtificeChance 	90)
		(UpIntelligenceChance 	50)
		(UpStrengthChance 	40)
		(UpVitalityChance 	60)
		(UpWillpowerChance 	20)
		(UpWisdomChance 	15)
		(Friend	xx)
		(Equipment_RightHandType		Bow)
		(Equipment_LeftHandType			Nothing)
		(Equipment_BodyArmorType		Medium)
		(Equipment_HeadType				Medium)
		(Equipment_BeltType				Light)
		(Equipment_GlovesType			Medium)
		(Equipment_BootsType			Medium)
		(Equipment_RightHand		Nothing)
		(Equipment_LeftHand			Nothing)
		(Equipment_BodyArmor		Nothing)
		(Equipment_Head				Nothing)
		(Equipment_Belt				Nothing)
		(Equipment_Gloves			Nothing)
		(Equipment_Boots			Nothing)
		(Equipment_Ring1			Nothing)
		(Equipment_Ring2			Nothing)
		(Equipment_Amulet			Nothing)
		(Starting_Equipment_1		ShortBow)
		(Starting_Equipment_2		ScaleMailArmor)
		(Starting_Equipment_3		Nothing)
		(attacktype 2)
		(castingrange 75)
		(PercentageHPRetreat 35)
		(enemy_estimation .9)
		(self_estimation 1.1)
		(Loyalty 15)
		(Greed 23)
		(Luck 15)
		(TASK_typeBaseChancePrepare		60)
		(TASK_typeBaseChanceCombat		45)
		(TASK_typeBaseChanceExplore		40)
		(TASK_typeBaseChanceIdle			60)
		(Upgrade_Armor_Chance	100)
		(Upgrade_Weapon_Chance	100)
		(Poison_Weapon_Chance	100)
		(evaluationScript	eval_enemies_nearby)
		(activeScript	       	NextTask)
		(basicscript					NextTask)
		(StartingScript						NextTask)
		(TASK_StartingScript						Elf_Task_Packages)
		(TASK_TaskScript						General_Task_Cycle)
		(TASK_activeType						Prepare)
		(birthScript					hero_birth)
		(IGdeathscript		gravestone)
		(Attack_Damage_Based_On_Weapon	True)
		(IntentExt		ELF)
	}
[end]

[Gnome]
	{hero
		(type	hero)
		(subtype hero)
		(title Gnome)
		(original_type Hero)
		(EnemyType monster)
		(Idle_action	basic_idle)
		(attack_action basic_attack)
		(Cast_Action Basic_Cast)
		(PrimaryStat ATTRIB_Willpower)
		(PrimaryStat_Name Willpower)
		(UpArtificeChance 	75)
		(UpIntelligenceChance 	30)
		(UpStrengthChance 	20)
		(UpVitalityChance 	35)
		(UpWillpowerChance 	65)
		(UpWisdomChance 	40)
		(Friend	xx)
		(Equipment_RightHandType		Dagger)
		(Equipment_LeftHandType			Hammer)
		(Equipment_BodyArmorType		Light)
		(Equipment_HeadType				Light)
		(Equipment_BeltType				Light)
		(Equipment_GlovesType			Light)
		(Equipment_BootsType			Light)
		(Equipment_RightHand		Nothing)
		(Equipment_LeftHand			Nothing)
		(Equipment_BodyArmor		Nothing)
		(Equipment_Head				Nothing)
		(Equipment_Belt				Nothing)
		(Equipment_Gloves			Nothing)
		(Equipment_Boots			Nothing)
		(Equipment_Ring1			Nothing)
		(Equipment_Ring2			Nothing)
		(Equipment_Amulet			Nothing)
		(Starting_Equipment_1		Dagger)
		(Starting_Equipment_2		SoftLeatherArmor)
		(Starting_Equipment_3		Nothing)
		(attacktype 1)
		(castingrange 75)
		(PercentageHPRetreat 65)
		(enemy_estimation 1.9)
		(self_estimation .3)
		(Loyalty 45)
		(Greed 1)
		(Luck 21)
		(TASK_ConstructionRadius 2000)
		(TASK_typeBaseChancePrepare		60)
		(TASK_typeBaseChanceCombat		20)
		(TASK_typeBaseChanceExplore		25)
		(TASK_typeBaseChanceIdle			35)
		(Upgrade_Armor_Chance	75)
		(Upgrade_Weapon_Chance	75)
		(Poison_Weapon_Chance	100)
		(evaluationScript	gnome_eval)
		(activeScript	       	NextTask)
		(basicscript					NextTask)
		(StartingScript						NextTask)
		(TASK_StartingScript						Gnome_Task_Packages)
		(TASK_TaskScript						General_Task_Cycle)
		(TASK_activeType						Prepare)
		(birthScript					hero_birth)
		(IGdeathscript		gravestone)
		(Attack_Damage_Based_On_Weapon	True)
		(IntentExt		GNOME)
	}
[end]

[Healer]
	{hero
		(type	hero)
		(subtype hero)
		(title Healer)
		(original_type Hero)
		(EnemyType monster)
		(Idle_action	basic_idle)
		(attack_action basic_attack)
		(Cast_Action Basic_Cast)
		(Pickup_Action Basic_Pickup)
		(PrimaryStat ATTRIB_Intelligence)
		(PrimaryStat_Name Intelligence)
		(UpArtificeChance 	40)
		(UpIntelligenceChance 	80)
		(UpStrengthChance 	15)
		(UpVitalityChance 	45)
		(UpWillpowerChance 	60)
		(UpWisdomChance 	80)
		(Friend	xx)
		(Equipment_RightHandType		Dagger)
		(Equipment_LeftHandType			Wand)
		(Equipment_BodyArmorType		Cloth)
		(Equipment_HeadType				Cloth)
		(Equipment_BeltType				Cloth)
		(Equipment_GlovesType			Cloth)
		(Equipment_BootsType			Cloth)
		(Equipment_RightHand		Nothing)
		(Equipment_LeftHand			Nothing)
		(Equipment_BodyArmor		Nothing)
		(Equipment_Head				Nothing)
		(Equipment_Belt				Nothing)
		(Equipment_Gloves			Nothing)
		(Equipment_Boots			Nothing)
		(Equipment_Ring1			Nothing)
		(Equipment_Ring2			Nothing)
		(Equipment_Amulet			Nothing)
		(Starting_Equipment_1		Dagger)
		(Starting_Equipment_2		Robes)
		(Starting_Equipment_3		Nothing)
		(Reborn_Counter 1)
		(attacktype 1)
		(castingrange 250)
		(PercentageHPRetreat 35)
		(enemy_estimation 10.0)
		(self_estimation .5)
		(Loyalty 95)
		(Greed 1)
		(Luck 15)
		(TASK_typeBaseChancePrepare		75)
		(TASK_typeBaseChanceCombat		10)
		(TASK_typeBaseChanceExplore		5)
		(TASK_typeBaseChanceIdle			25)
		(Upgrade_Armor_Chance	35)
		(Upgrade_Weapon_Chance	35)
		(Poison_Weapon_Chance	10)
		(evaluationScript			Healer_eval_nearby)
		(activeScript	       			NextTask)
		(basicscript					NextTask)
		(StartingScript						NextTask)
		(TASK_StartingScript						Healer_Task_Packages)
		(TASK_TaskScript						General_Task_Cycle)
		(TASK_activeType						Prepare)
		(birthScript				hero_birth)
		(IGdeathscript				Healer_Death)
		(Attack_Damage_Based_On_Weapon	True)
		(IntentExt		HEALER)
	}
[end]

[Monk]
	{hero
		(type	hero)
		(subtype hero)
		(title Monk)
		(original_type Hero)
		(EnemyType monster)
		(Idle_action	basic_idle)
		(attack_action basic_attack)
		(Cast_Action Basic_Cast)
		(PrimaryStat ATTRIB_Willpower)
		(PrimaryStat_Name Willpower)
		(UpArtificeChance 	10)
		(UpIntelligenceChance 	60)
		(UpStrengthChance 	50)
		(UpVitalityChance 	55)
		(UpWillpowerChance 	85)
		(UpWisdomChance 	90)
		(Friend	xx)
		(Equipment_RightHandType		Fists)
		(Equipment_LeftHandType			Nothing)
		(Equipment_BodyArmorType		Cloth)
		(Equipment_HeadType				Cloth)
		(Equipment_BeltType				Cloth)
		(Equipment_GlovesType			Cloth)
		(Equipment_BootsType			Cloth)
		(Equipment_RightHand		Nothing)
		(Equipment_LeftHand			Nothing)
		(Equipment_BodyArmor		Nothing)
		(Equipment_Head				Nothing)
		(Equipment_Belt				Nothing)
		(Equipment_Gloves			Nothing)
		(Equipment_Boots			Nothing)
		(Equipment_Ring1			Nothing)
		(Equipment_Ring2			Nothing)
		(Equipment_Amulet			Nothing)
		(Starting_Equipment_1		Robes)
		(Starting_Equipment_2		Nothing)
		(Starting_Equipment_3		Nothing)
		(attacktype 1)
		(castingrange 150)
		(PercentageHPRetreat 35)
		(enemy_estimation 1.0)
		(self_estimation 1.0)
		(Loyalty 30)
		(Greed 2)
		(Luck 15)
		(Gold 0)
		(TASK_typeBaseChancePrepare		60)
		(TASK_typeBaseChanceCombat		50)
		(TASK_typeBaseChanceExplore		20)
		(TASK_typeBaseChanceIdle			50)
		(Upgrade_Armor_Chance	25)
		(Upgrade_Weapon_Chance	0)
		(Poison_Weapon_Chance	0)
		(evaluationScript	eval_enemies_nearby)
		(activeScript	       			NextTask)
		(basicscript					NextTask)
		(StartingScript						NextTask)
		(TASK_StartingScript						Monk_Task_Packages)
		(TASK_TaskScript						General_Task_Cycle)
		(TASK_activeType						Prepare)
		(BirthScript				Hero_Birth)
		(IGdeathscript				gravestone)
		(Physical_Attack		6)
		(Physical_Attack_Type	Crushing)
		(IntentExt		MONK)
	}
[end]

[Paladin]
	{hero
		(type	hero)
		(subtype hero)
		(title Paladin)
		(original_type Hero)
		(EnemyType monster)
		(Idle_action	basic_idle)
		(attack_action basic_attack)
		(Cast_Action Basic_Cast)
		(PrimaryStat ATTRIB_Intelligence)
		(PrimaryStat_Name Intelligence)
		(UpArtificeChance 	25)
		(UpIntelligenceChance 	80)
		(UpStrengthChance 	75)
		(UpVitalityChance 	80)
		(UpWillpowerChance 	75)
		(UpWisdomChance 	70)
		(Friend	xx)
		(Equipment_RightHandType		LargeSword)
		(Equipment_LeftHandType			Nothing)
		(Equipment_BodyArmorType		Heavy)
		(Equipment_HeadType				Heavy)
		(Equipment_BeltType				Heavy)
		(Equipment_GlovesType			Heavy)
		(Equipment_BootsType			Heavy)
		(Equipment_RightHand		Nothing)
		(Equipment_LeftHand			Nothing)
		(Equipment_BodyArmor		Nothing)
		(Equipment_Head				Nothing)
		(Equipment_Belt				Nothing)
		(Equipment_Gloves			Nothing)
		(Equipment_Boots			Nothing)
		(Equipment_Ring1			Nothing)
		(Equipment_Ring2			Nothing)
		(Equipment_Amulet			Nothing)
		(Starting_Equipment_1		Claymore)
		(Starting_Equipment_2		PartialPlateArmor)
		(Starting_Equipment_3		Nothing)
		(attacktype 1)
		(castingrange 110)
		(PercentageHPRetreat 15)
		(enemy_estimation .8)
		(self_estimation 1.4)
		(Loyalty 90)
		(Greed 3)
		(Luck 15)
		(TASK_typeBaseChancePrepare		70)
		(TASK_typeBaseChanceCombat		80)
		(TASK_typeBaseChanceExplore		30)
		(TASK_typeBaseChanceIdle			5)
		(Upgrade_Armor_Chance	100)
		(Upgrade_Weapon_Chance	100)
		(Poison_Weapon_Chance	0)
		(evaluationScript	eval_enemies_nearby)
		(activeScript	       			NextTask)
		(basicscript					NextTask)
		(StartingScript						NextTask)
		(TASK_StartingScript						Paladin_Task_Packages)
		(TASK_TaskScript						General_Task_Cycle)
		(TASK_activeType						Prepare)
		(birthScript				hero_birth)
		(IGdeathscript				gravestone)
		(Attack_Damage_Based_On_Weapon	True)
		(IntentExt		PALADIN)
	}
[end]

[Priestess]
	{hero
		(type	hero)
		(subtype hero)
		(title Priestess)
		(original_type Hero)
		(EnemyType monster)
		(Idle_action	basic_idle)
		(attack_action do_nothing)
		(Cast_Action Basic_Cast)
		(PrimaryStat ATTRIB_Intelligence)
		(PrimaryStat_Name Intelligence)
		(UpArtificeChance 	10)
		(UpIntelligenceChance 	90)
		(UpStrengthChance 	5)
		(UpVitalityChance 	30)
		(UpWillpowerChance 	85)
		(UpWisdomChance 	80)
		(Friend	xx)
		(Equipment_RightHandType		Rod)
		(Equipment_LeftHandType			Nothing)
		(Equipment_BodyArmorType		Cloth)
		(Equipment_HeadType				Cloth)
		(Equipment_BeltType				Cloth)
		(Equipment_GlovesType			Cloth)
		(Equipment_BootsType			Cloth)
		(Equipment_RightHand		Nothing)
		(Equipment_LeftHand			Nothing)
		(Equipment_BodyArmor		Nothing)
		(Equipment_Head				Nothing)
		(Equipment_Belt				Nothing)
		(Equipment_Gloves			Nothing)
		(Equipment_Boots			Nothing)
		(Equipment_Ring1			Nothing)
		(Equipment_Ring2			Nothing)
		(Equipment_Amulet			Nothing)
		(Starting_Equipment_1		Rod)
		(Starting_Equipment_2		Robes)
		(Starting_Equipment_3		Nothing)
		(attacktype 3)
		(castingrange 160)
		(PercentageHPRetreat 35)
		(enemy_estimation 1.1)
		(self_estimation 1.3)
		(Loyalty 30)
		(Greed 3)
		(Luck 15)
		(Num_Followers 0)
		(Max_Followers 3)
		(TASK_typeBaseChancePrepare		70)
		(TASK_typeBaseChanceCombat		60)
		(TASK_typeBaseChanceExplore		40)
		(TASK_typeBaseChanceIdle			20)
		(Upgrade_Armor_Chance	80)
		(Upgrade_Weapon_Chance	0)
		(Poison_Weapon_Chance	0)
		(evaluationScript	eval_enemies_nearby)
		(activeScript	       	NextTask)
		(basicscript					NextTask)
		(StartingScript						NextTask)
		(TASK_StartingScript						Priestess_Task_Packages)
		(TASK_TaskScript						General_Task_Cycle)
		(TASK_activeType						Prepare)
		(birthScript					hero_birth)
		(IGdeathscript		gravestone)
		(IntentExt		PRIESTESS)
	}
[end]

[Ranger]
	{hero
		(type	hero)
		(subtype hero)
		(title Ranger)
		(original_type Hero)
		(EnemyType Monster)
		(Idle_action	basic_idle)
		(attack_action ranger_arrow)
		(special_attack_action  Fire_Ranger_Arrow)
		(Cast_Action Basic_Cast)
		(Pickup_Action Basic_Pickup)
		(PrimaryStat ATTRIB_Strength)
		(PrimaryStat_Name Strength)
		(UpArtificeChance 	60)
		(UpIntelligenceChance 	55)
		(UpStrengthChance 	75)
		(UpVitalityChance 	75)
		(UpWillpowerChance	70)
		(UpWisdomChance 	65)
		(Friend	xx)
		(Equipment_RightHandType		Bow)
		(Equipment_LeftHandType			Nothing)
		(Equipment_BodyArmorType		Light)
		(Equipment_HeadType				Light)
		(Equipment_BeltType				Light)
		(Equipment_GlovesType			Light)
		(Equipment_BootsType			Light)
		(Equipment_RightHand		Nothing)
		(Equipment_LeftHand			Nothing)
		(Equipment_BodyArmor		Nothing)
		(Equipment_Head				Nothing)
		(Equipment_Belt				Nothing)
		(Equipment_Gloves			Nothing)
		(Equipment_Boots			Nothing)
		(Equipment_Ring1			Nothing)
		(Equipment_Ring2			Nothing)
		(Equipment_Amulet			Nothing)
		(Starting_Equipment_1		ShortBow)
		(Starting_Equipment_2		SoftLeatherArmor)
		(Starting_Equipment_3		Nothing)
		(attacktype 2)
		(castingrange 75)
		(PercentageHPRetreat 35)
		(enemy_estimation 1.1)
		(self_estimation .9)
		(Loyalty 10)
		(Greed 3)
		(Luck 15)
		(TASK_typeBaseChancePrepare		75)
		(TASK_typeBaseChanceCombat		45)
		(TASK_typeBaseChanceExplore		80)
		(TASK_typeBaseChanceIdle			15)
		(Upgrade_Armor_Chance	100)
		(Upgrade_Weapon_Chance	100)
		(Poison_Weapon_Chance	100)
		(rangeincrease 1)
		(evaluationScript	support_eval_nearby)
		(activeScript	       	NextTask)
		(basicscript					NextTask)
		(StartingScript						NextTask)
		(TASK_StartingScript						Ranger_Task_Packages)
		(TASK_TaskScript						General_Task_Cycle)
		(TASK_activeType						Prepare)
		(birthScript					hero_birth)
		(IGdeathscript		gravestone)
		(Attack_Damage_Based_On_Weapon	True)
		(IntentExt		RANGER)
	}
[end]

[Rogue]
	{hero
		(type	hero)
		(subtype hero)
		(title Rogue)
		(original_type Hero)
		(EnemyType monster)
		(Idle_action	basic_idle)
		(attack_action rogue_bolt)
		(special_attack_action  Fire_Bolt)
		(Cast_Action Basic_Cast)
		(Pickup_Action Basic_Pickup)
		(PrimaryStat ATTRIB_Artifice)
		(PrimaryStat_Name Artifice)
		(UpArtificeChance 	80)
		(UpIntelligenceChance 	60)
		(UpStrengthChance 	50)
		(UpVitalityChance 	30)
		(UpWillpowerChance 	20)
		(UpWisdomChance 	35)
		(Friend	xx)
		(Equipment_RightHandType		Crossbow)
		(Equipment_LeftHandType			Nothing)
		(Equipment_BodyArmorType		Light)
		(Equipment_HeadType				Light)
		(Equipment_BeltType				Light)
		(Equipment_GlovesType			Light)
		(Equipment_BootsType			Light)
		(Equipment_RightHand		Nothing)
		(Equipment_LeftHand			Nothing)
		(Equipment_BodyArmor		Nothing)
		(Equipment_Head				Nothing)
		(Equipment_Belt				Nothing)
		(Equipment_Gloves			Nothing)
		(Equipment_Boots			Nothing)
		(Equipment_Ring1			Nothing)
		(Equipment_Ring2			Nothing)
		(Equipment_Amulet			Nothing)
		(Starting_Equipment_1		LightCrossbow)
		(Starting_Equipment_2		SoftLeatherArmor)
		(Starting_Equipment_3		Nothing)
		(attacktype 2)
		(castingrange 75)
		(PercentageHPRetreat 35)
		(enemy_estimation 1.2)
		(self_estimation .9)
		(Loyalty 0)
		(Greed 26)
		(Luck 16)
		(TASK_typeBaseChancePrepare		75)
		(TASK_typeBaseChanceCombat		40)
		(TASK_typeBaseChanceExplore		40)
		(TASK_typeBaseChanceIdle			35)
		(Upgrade_Armor_Chance	100)
		(Upgrade_Weapon_Chance	100)
		(Poison_Weapon_Chance	100)
		(evaluationScript	eval_enemies_nearby)
		(activeScript	       	NextTask)
		(basicscript					NextTask)
		(StartingScript						NextTask)
		(TASK_StartingScript						Rogue_Task_Packages)
		(TASK_TaskScript						General_Task_Cycle)
		(TASK_activeType						Prepare)
		(birthScript					hero_birth)
		(IGdeathscript		gravestone)
		(Attack_Damage_Based_On_Weapon	True)
		(IntentExt		ROGUE)
	}
[end]

[Solarus]
	{hero
		(type	hero)
		(subtype hero)
		(title Solarus)
		(original_type Hero)
		(EnemyType monster)
		(Idle_action	basic_idle)
		(attack_action basic_attack)
		(Cast_Action Basic_Cast)
		(PrimaryStat ATTRIB_Strength)
		(PrimaryStat_Name Strength)
		(UpArtificeChance 	55)
		(UpIntelligenceChance 	75)
		(UpStrengthChance 	80)
		(UpVitalityChance 	75)
		(UpWillpowerChance 	60)
		(UpWisdomChance 	60)
		(Friend	xx)
		(Equipment_RightHandType		Mace)
		(Equipment_LeftHandType			Nothing)
		(Equipment_BodyArmorType		Medium)
		(Equipment_HeadType				Light)
		(Equipment_BeltType				Heavy)
		(Equipment_GlovesType			Medium)
		(Equipment_BootsType			Medium)
		(Equipment_RightHand		Nothing)
		(Equipment_LeftHand			Nothing)
		(Equipment_BodyArmor		Nothing)
		(Equipment_Head				Nothing)
		(Equipment_Belt				Nothing)
		(Equipment_Gloves			Nothing)
		(Equipment_Boots			Nothing)
		(Equipment_Ring1			Nothing)
		(Equipment_Ring2			Nothing)
		(Equipment_Amulet			Nothing)
		(Starting_Equipment_1		Mace)
		(Starting_Equipment_2		ScaleMailArmor)
		(Starting_Equipment_3		Nothing)
		(attacktype 1)
		(castingrange 160)
		(PercentageHPRetreat 35)
		(enemy_estimation .9)
		(self_estimation 1.3)
		(Loyalty 15)
		(Greed 3)
		(Luck 15)
		(Resists_Fire 		1)
		(TASK_typeBaseChancePrepare		60)
		(TASK_typeBaseChanceCombat		65)
		(TASK_typeBaseChanceExplore		40)
		(TASK_typeBaseChanceIdle			10)
		(Upgrade_Armor_Chance	100)
		(Upgrade_Weapon_Chance	100)
		(Poison_Weapon_Chance	100)
		(evaluationScript	eval_enemies_nearby)
		(activeScript	       	NextTask)
		(basicscript					NextTask)
		(StartingScript						NextTask)
		(TASK_StartingScript						Solarus_Task_Packages)
		(TASK_TaskScript						General_Task_Cycle)
		(TASK_activeType						Prepare)
		(birthScript					hero_birth)
		(IGdeathscript		gravestone)
		(Attack_Damage_Based_On_Weapon	True)
